C:\vq_datasets\VSFA\LIVE_VQC\A059_resnet-50_res5c.npy,3.971492
C:\vq_datasets\VSFA\LIVE_VQC\A060_resnet-50_res5c.npy,3.527356
C:\vq_datasets\VSFA\LIVE_VQC\A063_resnet-50_res5c.npy,2.795884
C:\vq_datasets\VSFA\LIVE_VQC\A064_resnet-50_res5c.npy,2.993988
C:\vq_datasets\VSFA\LIVE_VQC\A065_resnet-50_res5c.npy,4.272888
C:\vq_datasets\VSFA\LIVE_VQC\A068_resnet-50_res5c.npy,2.56492
C:\vq_datasets\VSFA\LIVE_VQC\A070_resnet-50_res5c.npy,3.6184320000000003
C:\vq_datasets\VSFA\LIVE_VQC\A071_resnet-50_res5c.npy,3.964284
C:\vq_datasets\VSFA\LIVE_VQC\A072_resnet-50_res5c.npy,1.817624
C:\vq_datasets\VSFA\LIVE_VQC\A073_resnet-50_res5c.npy,4.645251999999999
C:\vq_datasets\VSFA\LIVE_VQC\A074_resnet-50_res5c.npy,3.292816
C:\vq_datasets\VSFA\LIVE_VQC\A075_resnet-50_res5c.npy,3.327468
C:\vq_datasets\VSFA\LIVE_VQC\A076_resnet-50_res5c.npy,3.59134
C:\vq_datasets\VSFA\LIVE_VQC\A077_resnet-50_res5c.npy,3.977932
C:\vq_datasets\VSFA\LIVE_VQC\A078_resnet-50_res5c.npy,2.5551079999999997
C:\vq_datasets\VSFA\LIVE_VQC\A079_resnet-50_res5c.npy,4.243772
C:\vq_datasets\VSFA\LIVE_VQC\A081_resnet-50_res5c.npy,4.028572
C:\vq_datasets\VSFA\LIVE_VQC\A082_resnet-50_res5c.npy,4.483435999999999
C:\vq_datasets\VSFA\LIVE_VQC\A083_resnet-50_res5c.npy,2.852308
C:\vq_datasets\VSFA\LIVE_VQC\A084_resnet-50_res5c.npy,3.21534
C:\vq_datasets\VSFA\LIVE_VQC\A085_resnet-50_res5c.npy,3.8339440000000002
C:\vq_datasets\VSFA\LIVE_VQC\A086_resnet-50_res5c.npy,2.410996
C:\vq_datasets\VSFA\LIVE_VQC\A087_resnet-50_res5c.npy,3.26566
C:\vq_datasets\VSFA\LIVE_VQC\A089_resnet-50_res5c.npy,2.877776
C:\vq_datasets\VSFA\LIVE_VQC\A090_resnet-50_res5c.npy,4.446836
C:\vq_datasets\VSFA\LIVE_VQC\A091_resnet-50_res5c.npy,2.8489519999999997
C:\vq_datasets\VSFA\LIVE_VQC\A092_resnet-50_res5c.npy,3.8438
C:\vq_datasets\VSFA\LIVE_VQC\A095_resnet-50_res5c.npy,3.861964
C:\vq_datasets\VSFA\LIVE_VQC\A096_resnet-50_res5c.npy,3.66326
C:\vq_datasets\VSFA\LIVE_VQC\A097_resnet-50_res5c.npy,3.658372
C:\vq_datasets\VSFA\LIVE_VQC\A098_resnet-50_res5c.npy,4.432364
C:\vq_datasets\VSFA\LIVE_VQC\A099_resnet-50_res5c.npy,2.846068
C:\vq_datasets\VSFA\LIVE_VQC\A100_resnet-50_res5c.npy,2.8650919999999998
C:\vq_datasets\VSFA\LIVE_VQC\A101_resnet-50_res5c.npy,3.7746280000000003
C:\vq_datasets\VSFA\LIVE_VQC\A102_resnet-50_res5c.npy,3.51948
C:\vq_datasets\VSFA\LIVE_VQC\A103_resnet-50_res5c.npy,3.864812
C:\vq_datasets\VSFA\LIVE_VQC\A104_resnet-50_res5c.npy,3.0154
C:\vq_datasets\VSFA\LIVE_VQC\A105_resnet-50_res5c.npy,2.515296
C:\vq_datasets\VSFA\LIVE_VQC\A106_resnet-50_res5c.npy,3.90568
C:\vq_datasets\VSFA\LIVE_VQC\A107_resnet-50_res5c.npy,4.2653
C:\vq_datasets\VSFA\LIVE_VQC\A108_resnet-50_res5c.npy,2.4338480000000002
C:\vq_datasets\VSFA\LIVE_VQC\A109_resnet-50_res5c.npy,2.460344
C:\vq_datasets\VSFA\LIVE_VQC\A110_resnet-50_res5c.npy,4.514340000000001
C:\vq_datasets\VSFA\LIVE_VQC\B001_resnet-50_res5c.npy,2.08994
C:\vq_datasets\VSFA\LIVE_VQC\B002_resnet-50_res5c.npy,3.9369799999999997
C:\vq_datasets\VSFA\LIVE_VQC\B005_resnet-50_res5c.npy,2.891836
C:\vq_datasets\VSFA\LIVE_VQC\B007_resnet-50_res5c.npy,2.5143199999999997
C:\vq_datasets\VSFA\LIVE_VQC\B009_resnet-50_res5c.npy,2.579884
C:\vq_datasets\VSFA\LIVE_VQC\B010_resnet-50_res5c.npy,2.358072
C:\vq_datasets\VSFA\LIVE_VQC\B011_resnet-50_res5c.npy,2.441332
C:\vq_datasets\VSFA\LIVE_VQC\B013_resnet-50_res5c.npy,3.3231800000000002
C:\vq_datasets\VSFA\LIVE_VQC\B014_resnet-50_res5c.npy,3.492972
C:\vq_datasets\VSFA\LIVE_VQC\B015_resnet-50_res5c.npy,3.278544
C:\vq_datasets\VSFA\LIVE_VQC\B016_resnet-50_res5c.npy,3.08426
C:\vq_datasets\VSFA\LIVE_VQC\B017_resnet-50_res5c.npy,3.614772
C:\vq_datasets\VSFA\LIVE_VQC\B019_resnet-50_res5c.npy,3.6466320000000003
C:\vq_datasets\VSFA\LIVE_VQC\B020_resnet-50_res5c.npy,3.771124
C:\vq_datasets\VSFA\LIVE_VQC\B022_resnet-50_res5c.npy,4.38128
C:\vq_datasets\VSFA\LIVE_VQC\B024_resnet-50_res5c.npy,3.704312
C:\vq_datasets\VSFA\LIVE_VQC\B025_resnet-50_res5c.npy,4.4612
C:\vq_datasets\VSFA\LIVE_VQC\B028_resnet-50_res5c.npy,4.1537679999999995
C:\vq_datasets\VSFA\LIVE_VQC\B029_resnet-50_res5c.npy,4.635152
C:\vq_datasets\VSFA\LIVE_VQC\B032_resnet-50_res5c.npy,3.4865559999999998
C:\vq_datasets\VSFA\LIVE_VQC\B033_resnet-50_res5c.npy,3.71476
C:\vq_datasets\VSFA\LIVE_VQC\B034_resnet-50_res5c.npy,3.859092
C:\vq_datasets\VSFA\LIVE_VQC\B035_resnet-50_res5c.npy,2.7560200000000004
C:\vq_datasets\VSFA\LIVE_VQC\B036_resnet-50_res5c.npy,4.315104
C:\vq_datasets\VSFA\LIVE_VQC\B037_resnet-50_res5c.npy,2.909608
C:\vq_datasets\VSFA\LIVE_VQC\B038_resnet-50_res5c.npy,3.698564
C:\vq_datasets\VSFA\LIVE_VQC\B039_resnet-50_res5c.npy,3.448868
C:\vq_datasets\VSFA\LIVE_VQC\B041_resnet-50_res5c.npy,2.83196
C:\vq_datasets\VSFA\LIVE_VQC\B042_resnet-50_res5c.npy,3.515096
C:\vq_datasets\VSFA\LIVE_VQC\B045_resnet-50_res5c.npy,3.5649759999999997
C:\vq_datasets\VSFA\LIVE_VQC\B046_resnet-50_res5c.npy,4.000916
C:\vq_datasets\VSFA\LIVE_VQC\B047_resnet-50_res5c.npy,3.550856
C:\vq_datasets\VSFA\LIVE_VQC\B048_resnet-50_res5c.npy,3.637708
C:\vq_datasets\VSFA\LIVE_VQC\B049_resnet-50_res5c.npy,4.143712
C:\vq_datasets\VSFA\LIVE_VQC\B050_resnet-50_res5c.npy,4.088075999999999
C:\vq_datasets\VSFA\LIVE_VQC\B051_resnet-50_res5c.npy,2.8424440000000004
C:\vq_datasets\VSFA\LIVE_VQC\B053_resnet-50_res5c.npy,3.9980200000000004
C:\vq_datasets\VSFA\LIVE_VQC\B054_resnet-50_res5c.npy,2.088504
C:\vq_datasets\VSFA\LIVE_VQC\B055_resnet-50_res5c.npy,3.56772
C:\vq_datasets\VSFA\LIVE_VQC\B056_resnet-50_res5c.npy,3.506976
C:\vq_datasets\VSFA\LIVE_VQC\B057_resnet-50_res5c.npy,3.399788
C:\vq_datasets\VSFA\LIVE_VQC\B058_resnet-50_res5c.npy,3.33468
C:\vq_datasets\VSFA\LIVE_VQC\B060_resnet-50_res5c.npy,3.379528
C:\vq_datasets\VSFA\LIVE_VQC\B061_resnet-50_res5c.npy,3.548044
C:\vq_datasets\VSFA\LIVE_VQC\B063_resnet-50_res5c.npy,2.76608
C:\vq_datasets\VSFA\LIVE_VQC\B064_resnet-50_res5c.npy,3.4022360000000003
C:\vq_datasets\VSFA\LIVE_VQC\B065_resnet-50_res5c.npy,3.348828
C:\vq_datasets\VSFA\LIVE_VQC\B066_resnet-50_res5c.npy,3.303788
C:\vq_datasets\VSFA\LIVE_VQC\B067_resnet-50_res5c.npy,3.824772
C:\vq_datasets\VSFA\LIVE_VQC\B068_resnet-50_res5c.npy,4.066876
C:\vq_datasets\VSFA\LIVE_VQC\B069_resnet-50_res5c.npy,3.739792
C:\vq_datasets\VSFA\LIVE_VQC\B070_resnet-50_res5c.npy,3.256512
C:\vq_datasets\VSFA\LIVE_VQC\B072_resnet-50_res5c.npy,4.30292
C:\vq_datasets\VSFA\LIVE_VQC\B073_resnet-50_res5c.npy,3.641388
C:\vq_datasets\VSFA\LIVE_VQC\B074_resnet-50_res5c.npy,4.323352
C:\vq_datasets\VSFA\LIVE_VQC\B075_resnet-50_res5c.npy,3.217204
C:\vq_datasets\VSFA\LIVE_VQC\B076_resnet-50_res5c.npy,4.408284
C:\vq_datasets\VSFA\LIVE_VQC\B078_resnet-50_res5c.npy,4.505955999999999
C:\vq_datasets\VSFA\LIVE_VQC\B079_resnet-50_res5c.npy,3.9412920000000002
C:\vq_datasets\VSFA\LIVE_VQC\B080_resnet-50_res5c.npy,4.152544
C:\vq_datasets\VSFA\LIVE_VQC\B081_resnet-50_res5c.npy,2.855288
C:\vq_datasets\VSFA\LIVE_VQC\B082_resnet-50_res5c.npy,2.5736879999999998
C:\vq_datasets\VSFA\LIVE_VQC\B083_resnet-50_res5c.npy,2.8851959999999996
C:\vq_datasets\VSFA\LIVE_VQC\B084_resnet-50_res5c.npy,2.092364
C:\vq_datasets\VSFA\LIVE_VQC\B085_resnet-50_res5c.npy,4.142224000000001
C:\vq_datasets\VSFA\LIVE_VQC\B086_resnet-50_res5c.npy,4.214144
C:\vq_datasets\VSFA\LIVE_VQC\B087_resnet-50_res5c.npy,3.88712
C:\vq_datasets\VSFA\LIVE_VQC\B091_resnet-50_res5c.npy,3.870952
C:\vq_datasets\VSFA\LIVE_VQC\B092_resnet-50_res5c.npy,4.008952
C:\vq_datasets\VSFA\LIVE_VQC\B093_resnet-50_res5c.npy,3.8004480000000003
C:\vq_datasets\VSFA\LIVE_VQC\B094_resnet-50_res5c.npy,3.909472
C:\vq_datasets\VSFA\LIVE_VQC\B095_resnet-50_res5c.npy,3.9103519999999996
C:\vq_datasets\VSFA\LIVE_VQC\B096_resnet-50_res5c.npy,3.307424
C:\vq_datasets\VSFA\LIVE_VQC\B097_resnet-50_res5c.npy,3.416212
C:\vq_datasets\VSFA\LIVE_VQC\B099_resnet-50_res5c.npy,3.781596
C:\vq_datasets\VSFA\LIVE_VQC\B100_resnet-50_res5c.npy,4.209592000000001
C:\vq_datasets\VSFA\LIVE_VQC\B101_resnet-50_res5c.npy,3.3697239999999997
C:\vq_datasets\VSFA\LIVE_VQC\B102_resnet-50_res5c.npy,4.5208759999999995
C:\vq_datasets\VSFA\LIVE_VQC\B103_resnet-50_res5c.npy,2.0099359999999997
C:\vq_datasets\VSFA\LIVE_VQC\B104_resnet-50_res5c.npy,3.853856
C:\vq_datasets\VSFA\LIVE_VQC\B106_resnet-50_res5c.npy,3.282312
C:\vq_datasets\VSFA\LIVE_VQC\B107_resnet-50_res5c.npy,4.068752
C:\vq_datasets\VSFA\LIVE_VQC\B108_resnet-50_res5c.npy,4.429672
C:\vq_datasets\VSFA\LIVE_VQC\B109_resnet-50_res5c.npy,4.17318
C:\vq_datasets\VSFA\LIVE_VQC\B110_resnet-50_res5c.npy,4.106108
C:\vq_datasets\VSFA\LIVE_VQC\B111_resnet-50_res5c.npy,3.310212
C:\vq_datasets\VSFA\LIVE_VQC\B113_resnet-50_res5c.npy,3.9508199999999998
C:\vq_datasets\VSFA\LIVE_VQC\B115_resnet-50_res5c.npy,2.567768
C:\vq_datasets\VSFA\LIVE_VQC\B116_resnet-50_res5c.npy,3.626312
C:\vq_datasets\VSFA\LIVE_VQC\B118_resnet-50_res5c.npy,3.8750760000000004
C:\vq_datasets\VSFA\LIVE_VQC\B120_resnet-50_res5c.npy,4.31926
C:\vq_datasets\VSFA\LIVE_VQC\B121_resnet-50_res5c.npy,3.1741159999999997
C:\vq_datasets\VSFA\LIVE_VQC\B124_resnet-50_res5c.npy,3.2142560000000002
C:\vq_datasets\VSFA\LIVE_VQC\B125_resnet-50_res5c.npy,3.117556
C:\vq_datasets\VSFA\LIVE_VQC\B126_resnet-50_res5c.npy,3.94114
C:\vq_datasets\VSFA\LIVE_VQC\B127_resnet-50_res5c.npy,3.33528
C:\vq_datasets\VSFA\LIVE_VQC\B128_resnet-50_res5c.npy,3.370404
C:\vq_datasets\VSFA\LIVE_VQC\B129_resnet-50_res5c.npy,2.5294119999999998
C:\vq_datasets\VSFA\LIVE_VQC\B130_resnet-50_res5c.npy,3.110932
C:\vq_datasets\VSFA\LIVE_VQC\B131_resnet-50_res5c.npy,2.48248
C:\vq_datasets\VSFA\LIVE_VQC\B135_resnet-50_res5c.npy,4.191000000000001
C:\vq_datasets\VSFA\LIVE_VQC\B136_resnet-50_res5c.npy,3.874872
C:\vq_datasets\VSFA\LIVE_VQC\B137_resnet-50_res5c.npy,2.885032
C:\vq_datasets\VSFA\LIVE_VQC\B138_resnet-50_res5c.npy,4.17262
C:\vq_datasets\VSFA\LIVE_VQC\B139_resnet-50_res5c.npy,3.752208
C:\vq_datasets\VSFA\LIVE_VQC\B141_resnet-50_res5c.npy,4.453332
C:\vq_datasets\VSFA\LIVE_VQC\B142_resnet-50_res5c.npy,3.598668
C:\vq_datasets\VSFA\LIVE_VQC\B143_resnet-50_res5c.npy,3.56318
C:\vq_datasets\VSFA\LIVE_VQC\B144_resnet-50_res5c.npy,2.8451320000000004
C:\vq_datasets\VSFA\LIVE_VQC\B145_resnet-50_res5c.npy,4.509768
C:\vq_datasets\VSFA\LIVE_VQC\B146_resnet-50_res5c.npy,3.516216
C:\vq_datasets\VSFA\LIVE_VQC\B147_resnet-50_res5c.npy,3.9210160000000003
C:\vq_datasets\VSFA\LIVE_VQC\B148_resnet-50_res5c.npy,2.100996
C:\vq_datasets\VSFA\LIVE_VQC\B149_resnet-50_res5c.npy,3.063036
C:\vq_datasets\VSFA\LIVE_VQC\B150_resnet-50_res5c.npy,3.345684
C:\vq_datasets\VSFA\LIVE_VQC\B151_resnet-50_res5c.npy,3.8678160000000004
C:\vq_datasets\VSFA\LIVE_VQC\B152_resnet-50_res5c.npy,3.8395479999999997
C:\vq_datasets\VSFA\LIVE_VQC\B154_resnet-50_res5c.npy,2.98944
C:\vq_datasets\VSFA\LIVE_VQC\B155_resnet-50_res5c.npy,2.7398759999999998
C:\vq_datasets\VSFA\LIVE_VQC\B156_resnet-50_res5c.npy,3.768268
C:\vq_datasets\VSFA\LIVE_VQC\B158_resnet-50_res5c.npy,4.075028
C:\vq_datasets\VSFA\LIVE_VQC\B159_resnet-50_res5c.npy,2.438116
C:\vq_datasets\VSFA\LIVE_VQC\B161_resnet-50_res5c.npy,3.8660680000000003
C:\vq_datasets\VSFA\LIVE_VQC\B162_resnet-50_res5c.npy,3.055316
C:\vq_datasets\VSFA\LIVE_VQC\B163_resnet-50_res5c.npy,2.823252
C:\vq_datasets\VSFA\LIVE_VQC\B164_resnet-50_res5c.npy,4.326948
C:\vq_datasets\VSFA\LIVE_VQC\B166_resnet-50_res5c.npy,3.312664
C:\vq_datasets\VSFA\LIVE_VQC\B167_resnet-50_res5c.npy,1.5946479999999998
C:\vq_datasets\VSFA\LIVE_VQC\B168_resnet-50_res5c.npy,3.25298
C:\vq_datasets\VSFA\LIVE_VQC\B169_resnet-50_res5c.npy,3.163076
C:\vq_datasets\VSFA\LIVE_VQC\B170_resnet-50_res5c.npy,2.432528
C:\vq_datasets\VSFA\LIVE_VQC\B171_resnet-50_res5c.npy,4.589788
C:\vq_datasets\VSFA\LIVE_VQC\B172_resnet-50_res5c.npy,4.024760000000001
C:\vq_datasets\VSFA\LIVE_VQC\B173_resnet-50_res5c.npy,3.640684
C:\vq_datasets\VSFA\LIVE_VQC\B174_resnet-50_res5c.npy,1.716048
C:\vq_datasets\VSFA\LIVE_VQC\B175_resnet-50_res5c.npy,2.544884
C:\vq_datasets\VSFA\LIVE_VQC\B176_resnet-50_res5c.npy,3.759228
C:\vq_datasets\VSFA\LIVE_VQC\B177_resnet-50_res5c.npy,2.629404
C:\vq_datasets\VSFA\LIVE_VQC\B178_resnet-50_res5c.npy,3.454168
C:\vq_datasets\VSFA\LIVE_VQC\B179_resnet-50_res5c.npy,3.26254
C:\vq_datasets\VSFA\LIVE_VQC\B180_resnet-50_res5c.npy,3.9197840000000004
C:\vq_datasets\VSFA\LIVE_VQC\B181_resnet-50_res5c.npy,2.5410519999999996
C:\vq_datasets\VSFA\LIVE_VQC\B182_resnet-50_res5c.npy,4.3187359999999995
C:\vq_datasets\VSFA\LIVE_VQC\B183_resnet-50_res5c.npy,4.411764
C:\vq_datasets\VSFA\LIVE_VQC\B184_resnet-50_res5c.npy,3.281024
C:\vq_datasets\VSFA\LIVE_VQC\B187_resnet-50_res5c.npy,4.60796
C:\vq_datasets\VSFA\LIVE_VQC\B188_resnet-50_res5c.npy,3.8138959999999997
C:\vq_datasets\VSFA\LIVE_VQC\B189_resnet-50_res5c.npy,2.994732
C:\vq_datasets\VSFA\LIVE_VQC\B191_resnet-50_res5c.npy,4.312908
C:\vq_datasets\VSFA\LIVE_VQC\B192_resnet-50_res5c.npy,3.227924
C:\vq_datasets\VSFA\LIVE_VQC\B193_resnet-50_res5c.npy,3.823704
C:\vq_datasets\VSFA\LIVE_VQC\B194_resnet-50_res5c.npy,3.220952
C:\vq_datasets\VSFA\LIVE_VQC\B195_resnet-50_res5c.npy,3.8091000000000004
C:\vq_datasets\VSFA\LIVE_VQC\B196_resnet-50_res5c.npy,3.028048
C:\vq_datasets\VSFA\LIVE_VQC\B198_resnet-50_res5c.npy,4.389752
C:\vq_datasets\VSFA\LIVE_VQC\B201_resnet-50_res5c.npy,2.976744
C:\vq_datasets\VSFA\LIVE_VQC\B203_resnet-50_res5c.npy,4.14156
C:\vq_datasets\VSFA\LIVE_VQC\B205_resnet-50_res5c.npy,3.52878
C:\vq_datasets\VSFA\LIVE_VQC\B206_resnet-50_res5c.npy,4.239136
C:\vq_datasets\VSFA\LIVE_VQC\B207_resnet-50_res5c.npy,4.460424
C:\vq_datasets\VSFA\LIVE_VQC\B208_resnet-50_res5c.npy,3.964444
C:\vq_datasets\VSFA\LIVE_VQC\B209_resnet-50_res5c.npy,3.991012
C:\vq_datasets\VSFA\LIVE_VQC\B210_resnet-50_res5c.npy,2.1766680000000003
C:\vq_datasets\VSFA\LIVE_VQC\B211_resnet-50_res5c.npy,4.239800000000001
C:\vq_datasets\VSFA\LIVE_VQC\B212_resnet-50_res5c.npy,3.86758
C:\vq_datasets\VSFA\LIVE_VQC\B213_resnet-50_res5c.npy,4.437184
C:\vq_datasets\VSFA\LIVE_VQC\B217_resnet-50_res5c.npy,2.511112
C:\vq_datasets\VSFA\LIVE_VQC\B218_resnet-50_res5c.npy,4.561784
C:\vq_datasets\VSFA\LIVE_VQC\B219_resnet-50_res5c.npy,4.120596
C:\vq_datasets\VSFA\LIVE_VQC\B221_resnet-50_res5c.npy,4.216576
C:\vq_datasets\VSFA\LIVE_VQC\B222_resnet-50_res5c.npy,2.3700520000000003
C:\vq_datasets\VSFA\LIVE_VQC\B223_resnet-50_res5c.npy,3.4242679999999996
C:\vq_datasets\VSFA\LIVE_VQC\B224_resnet-50_res5c.npy,4.24022
C:\vq_datasets\VSFA\LIVE_VQC\B225_resnet-50_res5c.npy,4.218496
C:\vq_datasets\VSFA\LIVE_VQC\B226_resnet-50_res5c.npy,3.5006280000000003
C:\vq_datasets\VSFA\LIVE_VQC\B227_resnet-50_res5c.npy,4.6097920000000006
C:\vq_datasets\VSFA\LIVE_VQC\B228_resnet-50_res5c.npy,3.847948
C:\vq_datasets\VSFA\LIVE_VQC\B229_resnet-50_res5c.npy,3.955464
C:\vq_datasets\VSFA\LIVE_VQC\B230_resnet-50_res5c.npy,3.945348
C:\vq_datasets\VSFA\LIVE_VQC\B233_resnet-50_res5c.npy,3.032804
C:\vq_datasets\VSFA\LIVE_VQC\B234_resnet-50_res5c.npy,4.218448
C:\vq_datasets\VSFA\LIVE_VQC\B235_resnet-50_res5c.npy,3.736412
C:\vq_datasets\VSFA\LIVE_VQC\B236_resnet-50_res5c.npy,3.134948
C:\vq_datasets\VSFA\LIVE_VQC\B237_resnet-50_res5c.npy,3.8048360000000003
C:\vq_datasets\VSFA\LIVE_VQC\B238_resnet-50_res5c.npy,3.420232
C:\vq_datasets\VSFA\LIVE_VQC\B239_resnet-50_res5c.npy,3.701348
C:\vq_datasets\VSFA\LIVE_VQC\B240_resnet-50_res5c.npy,3.6863040000000002
C:\vq_datasets\VSFA\LIVE_VQC\B241_resnet-50_res5c.npy,3.65836
C:\vq_datasets\VSFA\LIVE_VQC\B243_resnet-50_res5c.npy,2.912084
C:\vq_datasets\VSFA\LIVE_VQC\B246_resnet-50_res5c.npy,3.255252
C:\vq_datasets\VSFA\LIVE_VQC\B247_resnet-50_res5c.npy,4.050504
C:\vq_datasets\VSFA\LIVE_VQC\B248_resnet-50_res5c.npy,3.495688
C:\vq_datasets\VSFA\LIVE_VQC\B249_resnet-50_res5c.npy,3.7914760000000003
C:\vq_datasets\VSFA\LIVE_VQC\B250_resnet-50_res5c.npy,3.448512
C:\vq_datasets\VSFA\LIVE_VQC\B251_resnet-50_res5c.npy,4.3088560000000005
C:\vq_datasets\VSFA\LIVE_VQC\B252_resnet-50_res5c.npy,3.931048
C:\vq_datasets\VSFA\LIVE_VQC\B253_resnet-50_res5c.npy,3.887272
C:\vq_datasets\VSFA\LIVE_VQC\B254_resnet-50_res5c.npy,3.18276
C:\vq_datasets\VSFA\LIVE_VQC\B256_resnet-50_res5c.npy,3.382012
C:\vq_datasets\VSFA\LIVE_VQC\B258_resnet-50_res5c.npy,4.417112
C:\vq_datasets\VSFA\LIVE_VQC\B259_resnet-50_res5c.npy,4.395956
C:\vq_datasets\VSFA\LIVE_VQC\B260_resnet-50_res5c.npy,1.248948
C:\vq_datasets\VSFA\LIVE_VQC\B261_resnet-50_res5c.npy,4.1205
C:\vq_datasets\VSFA\LIVE_VQC\B262_resnet-50_res5c.npy,3.0778440000000002
C:\vq_datasets\VSFA\LIVE_VQC\B263_resnet-50_res5c.npy,3.579724
C:\vq_datasets\VSFA\LIVE_VQC\B265_resnet-50_res5c.npy,3.978552
C:\vq_datasets\VSFA\LIVE_VQC\B266_resnet-50_res5c.npy,4.5296
C:\vq_datasets\VSFA\LIVE_VQC\B267_resnet-50_res5c.npy,3.492244
C:\vq_datasets\VSFA\LIVE_VQC\B268_resnet-50_res5c.npy,2.003444
C:\vq_datasets\VSFA\LIVE_VQC\B269_resnet-50_res5c.npy,3.6616160000000004
C:\vq_datasets\VSFA\LIVE_VQC\B270_resnet-50_res5c.npy,4.613124000000001
C:\vq_datasets\VSFA\LIVE_VQC\B271_resnet-50_res5c.npy,4.368292
